minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,mrtDisp,roomPax,amtBedroom,commentsSentiment,room_type_Private room
1.0,1.0,0.42,172.0,333.0,0.0017023057892179548,0.0,0.0,0.0,0.0
18.0,0.0,0.16,83.0,359.0,0.003487892486874953,0.0,0.0,0.4215,0.0
1.0,0.0,0.0,8.0,362.0,0.0038829524849007258,0.0,0.0,0.0,0.0
2.0,3.0,1.84,5.0,2.0,0.004530572259655174,0.0,0.0,0.7682666666666668,0.0
1.0,8.0,2.76,7.0,49.0,0.006458041576206466,0.0,0.0,0.7369125000000001,0.0
1.0,0.0,0.0,8.0,159.0,0.003497090219026521,0.0,0.0,0.0,0.0
18.0,0.0,0.0,57.0,307.0,0.005189204370608782,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,48.0,0.004579724227508393,0.0,1.0,0.0,1.0
1.0,3.0,1.02,172.0,231.0,0.008499215610866955,0.0,0.0,0.3303,1.0
1.0,0.0,0.0,79.0,363.0,0.009526662899458109,0.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,0.0,0.0018872286559951641,0.0,0.0,0.4404,1.0
1.0,3.0,0.96,172.0,353.0,0.0055123704520000285,0.0,0.0,-0.6499333333333334,0.0
1.0,4.0,1.26,172.0,349.0,0.005925465382573128,0.0,0.0,-0.17604999999999998,0.0
12.0,0.0,0.0,1.0,90.0,0.004154396707104405,0.0,0.0,0.0,1.0
1.0,5.0,1.49,172.0,346.0,0.0055292592632410755,0.0,0.0,0.3188400000000001,0.0
89.0,0.0,0.0,45.0,365.0,0.004588129575327582,0.0,1.0,0.0,1.0
7.0,0.0,1.0,157.0,261.0,0.008392827056474013,0.0,0.0,0.0,1.0
3.0,1.0,0.51,9.0,150.0,0.0077357948525056735,0.0,0.0,0.8957,1.0
3.0,0.0,0.0,157.0,251.0,0.004844411316141519,0.0,0.0,0.0,1.0
3.0,0.0,0.0,157.0,257.0,0.006305569046485111,0.0,0.0,0.0,1.0
89.0,0.0,0.0,45.0,365.0,0.0040608364901802895,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,72.0,0.008523973310604645,0.0,0.0,0.0,1.0
3.0,3.0,1.58,15.0,62.0,0.003374787697022682,0.0,0.0,0.7559115384615385,1.0
89.0,0.0,0.0,45.0,365.0,0.004342657366175534,0.0,0.0,0.0,1.0
3.0,2.0,0.4,15.0,47.0,0.0018442345295637,0.0,0.0,0.3536076923076923,1.0
89.0,0.0,0.0,45.0,365.0,0.0030855685051541307,0.0,1.0,0.0,1.0
3.0,0.0,0.0,10.0,0.0,0.00831689755859067,0.0,0.0,0.0,1.0
5.0,0.0,0.0,4.0,165.0,0.004081591111307968,0.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,0.0,0.0019090764782992051,0.0,0.0,0.0,1.0
5.0,0.0,0.0,1.0,0.0,0.0012285572839692998,0.0,2.0,0.0,1.0
3.0,5.0,1.58,10.0,0.0,0.008396621046592213,0.0,0.0,0.65954,1.0
1.0,0.0,0.0,3.0,179.0,0.0033564385887388053,0.0,10.0,0.0,0.0
3.0,0.0,0.0,10.0,0.0,0.009146453957682285,0.0,0.0,0.0,1.0
14.0,0.0,0.0,67.0,365.0,0.002407269199728157,0.0,0.0,0.0,1.0
1.0,0.0,0.0,3.0,179.0,0.003486901203066045,0.0,0.0,0.0,0.0
1.0,0.0,0.0,3.0,173.0,0.0026705879502441376,0.0,0.0,0.0,0.0
20.0,0.0,0.0,67.0,365.0,0.002965764994054521,0.0,0.0,0.0,1.0
1.0,0.0,0.0,79.0,360.0,0.0061834942386848795,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,346.0,0.006185416720000075,0.0,0.0,0.0,0.0
1.0,3.0,1.0,172.0,350.0,0.00588832132276182,0.0,0.0,0.1495,0.0
1.0,0.0,0.0,172.0,347.0,0.006453726055545477,0.0,0.0,0.0,0.0
1.0,3.0,0.96,172.0,347.0,0.005822409123392212,0.0,0.0,0.04253333333333335,0.0
1.0,1.0,0.45,172.0,346.0,0.0018239915021697878,0.0,0.0,0.0,0.0
1.0,1.0,0.32,172.0,339.0,0.0021535331434640943,0.0,0.0,-0.703,0.0
2.0,2.0,1.76,1.0,0.0,0.008379907517389634,0.0,0.0,0.8186,0.0
15.0,0.0,0.0,1.0,125.0,0.005275571343467914,0.0,0.0,0.0,0.0
1.0,3.0,1.05,2.0,225.0,0.0040121799560896105,0.0,0.0,0.4509,1.0
89.0,0.0,0.0,45.0,256.0,0.003164778981223641,0.0,0.0,0.0,1.0
89.0,0.0,0.0,45.0,365.0,0.003245489485422284,0.0,0.0,0.0,1.0
89.0,0.0,0.0,45.0,365.0,0.004100434367225614,0.0,1.0,0.0,1.0
3.0,3.0,0.92,10.0,0.0,0.007715546967001131,0.0,0.0,0.7120666666666667,1.0
2.0,0.0,0.0,5.0,76.0,0.003295258715184409,0.0,0.0,0.0,0.0
1.0,0.0,0.0,26.0,328.0,0.006571648347251687,0.0,3.0,0.0,1.0
2.0,2.0,2.0,5.0,81.0,0.003582017587896228,0.0,0.0,0.35740000000000005,0.0
2.0,2.0,1.71,5.0,80.0,0.0036808619914352712,0.0,0.0,0.72725,0.0
2.0,1.0,0.94,5.0,79.0,0.0027324393863349212,0.0,0.0,0.0,0.0
3.0,1.0,0.3,10.0,0.0,0.008924263835190481,0.0,0.0,0.0,1.0
1.0,0.0,0.0,172.0,343.0,0.002719368492865409,0.0,0.0,0.0,0.0
2.0,2.0,0.65,25.0,328.0,0.006503755914847915,0.0,3.0,0.8537833333333332,1.0
1.0,1.0,0.34,172.0,365.0,0.0063701131073060115,0.0,0.0,0.128,0.0
1.0,2.0,0.59,172.0,365.0,0.004889021169923132,0.0,0.0,0.4452,0.0
1.0,2.0,0.66,172.0,365.0,0.006271541118422384,0.0,0.0,-0.3679,0.0
1.0,2.0,0.67,172.0,365.0,0.005148938531392745,0.0,0.0,-0.4843,0.0
1.0,0.0,0.0,172.0,0.0,0.006433243971754764,0.0,0.0,0.0,0.0
1.0,3.0,1.1,172.0,362.0,0.0061763685123260356,0.0,0.0,0.29650000000000004,0.0
1.0,1.0,0.39,172.0,360.0,0.004546705180685134,0.0,0.0,-0.5574,0.0
1.0,1.0,0.34,172.0,365.0,0.006245022658094061,0.0,0.0,0.6652,0.0
1.0,0.0,0.0,172.0,365.0,0.0050677715023534865,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,365.0,0.004382899496915684,0.0,0.0,0.0,0.0
1.0,2.0,0.59,172.0,365.0,0.00434482542802453,0.0,0.0,-0.02125000000000002,0.0
1.0,0.0,0.0,172.0,365.0,0.006045215298081729,0.0,0.0,0.0,0.0
2.0,5.0,0.95,25.0,292.0,0.004402299512748572,0.0,0.0,0.6942499999999999,1.0
1.0,0.0,0.0,172.0,365.0,0.006245889688424921,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,365.0,0.006045256652952713,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,365.0,0.004528194783805367,0.0,0.0,0.0,0.0
1.0,2.0,0.72,172.0,365.0,0.005888800217362052,0.0,0.0,0.6899500000000001,0.0
1.0,0.0,0.0,172.0,365.0,0.0062489407902398715,0.0,0.0,0.0,0.0
1.0,1.0,0.34,172.0,355.0,0.006608620128286421,0.0,0.0,0.5978,0.0
1.0,0.0,0.0,172.0,353.0,0.005171507323798752,0.0,0.0,0.0,0.0
15.0,0.0,0.0,1.0,59.0,0.009458312957391014,0.0,0.0,0.0,0.0
5.0,3.0,0.75,18.0,59.0,0.002915373217959002,0.0,0.0,0.7569666666666667,1.0
1.0,2.0,0.63,172.0,350.0,0.0008839372149651053,0.0,0.0,-0.40115,0.0
5.0,2.0,0.48,18.0,64.0,0.0025279282030910804,0.0,0.0,0.6215333333333334,1.0
1.0,0.0,0.0,172.0,349.0,0.002741179490657041,0.0,0.0,0.0,0.0
1.0,10.0,3.06,172.0,348.0,0.0025004649567601928,0.0,0.0,0.5396799999999999,0.0
1.0,2.0,0.63,172.0,346.0,0.0024188437320440265,0.0,0.0,0.68655,0.0
7.0,16.0,2.89,12.0,128.0,0.003229771663762098,0.0,0.0,0.5654966666666668,1.0
1.0,1.0,0.41,172.0,343.0,0.0053975613011875215,0.0,0.0,0.4767,0.0
2.0,1.0,0.79,78.0,364.0,0.0064306781135388714,0.0,0.0,0.7841,1.0
1.0,0.0,0.0,172.0,350.0,0.005079874801618512,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,350.0,0.005157494352883357,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,350.0,0.006080847638293521,0.0,0.0,0.0,0.0
2.0,0.0,0.0,78.0,364.0,0.007293328526813403,0.0,0.0,0.0,1.0
3.0,0.0,0.0,78.0,364.0,0.006899908767510798,0.0,0.0,0.0,1.0
1.0,0.0,0.0,172.0,347.0,0.006294190972639074,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,347.0,0.0059836099471778535,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,348.0,0.006547736097311712,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,348.0,0.006654058009975978,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,348.0,0.006609770117023088,0.0,0.0,0.0,0.0
1.0,4.0,1.33,172.0,344.0,0.006342054950880991,0.0,0.0,0.253425,0.0
1.0,2.0,0.81,172.0,349.0,0.00656658115004149,0.0,0.0,0.21345,0.0
2.0,0.0,0.0,3.0,36.0,0.002492661629664616,0.0,0.0,0.0,0.0
1.0,0.0,0.0,172.0,117.0,0.009174036243663586,0.0,0.0,0.0,1.0
1.0,4.0,1.28,172.0,213.0,0.009706162269408377,0.0,0.0,0.217925,1.0
1.0,1.0,0.31,172.0,201.0,0.008963859994448249,0.0,0.0,0.9848,1.0
1.0,1.0,0.34,172.0,157.0,0.009072302133407508,0.0,0.0,0.5106,1.0
1.0,0.0,0.0,79.0,55.0,0.008958050345918855,0.0,0.0,0.0,1.0
1.0,2.0,0.68,172.0,150.0,0.008669469476270942,0.0,0.0,0.5500499999999999,1.0
1.0,2.0,0.77,172.0,178.0,0.00861954441951299,0.0,0.0,-0.8197,1.0
1.0,5.0,1.58,172.0,62.0,0.008882546143978242,0.0,0.0,0.28418000000000004,1.0
7.0,0.0,0.0,172.0,181.0,0.008158522047522944,0.0,0.0,0.0,1.0
7.0,1.0,0.38,172.0,183.0,0.009032129427759402,0.0,0.0,0.875,1.0
7.0,1.0,0.4,172.0,187.0,0.008028589041660206,0.0,0.0,-0.9715,1.0
7.0,2.0,0.71,172.0,180.0,0.008233244925302712,0.0,0.0,0.61425,1.0
3.0,1.0,1.0,1.0,8.0,0.004509109224664823,0.0,0.0,0.7579,0.0
7.0,1.0,0.33,172.0,183.0,0.008625759212962287,0.0,0.0,0.8625,1.0
7.0,0.0,0.0,172.0,187.0,0.010312590460205669,0.0,0.0,0.0,1.0
7.0,1.0,0.35,172.0,182.0,0.009718259206257284,0.0,0.0,0.5574,1.0
14.0,0.0,0.0,1.0,66.0,0.008159642700511834,0.0,0.0,0.0,1.0
18.0,1.0,1.0,83.0,341.0,0.006190140709225101,0.0,0.0,-0.4158,0.0
3.0,0.0,0.0,128.0,346.0,0.008644271282175967,0.0,2.0,0.0,1.0
2.0,5.0,1.69,1.0,0.0,0.002392311016575729,0.0,0.0,0.32718,1.0
3.0,0.0,0.0,45.0,260.0,0.009250981893834056,0.0,2.0,0.0,1.0
3.0,0.0,0.0,128.0,346.0,0.009245523565483431,0.0,2.0,0.0,1.0
3.0,0.0,0.0,203.0,260.0,0.009100515699676634,0.0,0.0,0.0,1.0
3.0,0.0,0.0,203.0,260.0,0.008809571272200065,0.0,0.0,0.0,1.0
2.0,6.0,1.61,5.0,2.0,0.0037384254706997,0.0,0.0,0.7627,0.0
3.0,2.0,0.92,10.0,0.0,0.008183503222949345,0.0,0.0,0.7472000000000001,1.0
89.0,0.0,0.0,45.0,365.0,0.002865063001052684,0.0,0.0,0.0,1.0
89.0,0.0,0.0,45.0,210.0,0.0012523202465801796,0.0,0.0,0.0,1.0
89.0,0.0,0.0,45.0,363.0,0.003097751765389077,0.0,0.0,0.0,1.0
18.0,0.0,0.0,83.0,331.0,0.005945299067323556,0.0,0.0,0.0,0.0
89.0,0.0,0.0,16.0,363.0,0.0028679933751605304,0.0,0.0,0.0,0.0
89.0,0.0,0.0,16.0,363.0,0.0032464297312544644,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.007459811391728653,0.0,0.0,0.0,1.0
90.0,0.0,0.0,48.0,361.0,0.0002424706167749937,0.0,0.0,0.0,0.0
5.0,2.0,0.69,203.0,333.0,0.004115898565319393,0.0,0.0,-0.28343333333333337,1.0
3.0,0.0,0.0,76.0,364.0,0.0030949612275466697,0.0,0.0,0.0,1.0
7.0,0.0,0.0,1.0,95.0,0.0046778362519424785,0.0,0.0,0.0,0.0
18.0,0.0,0.16,48.0,359.0,0.00295605480327516,0.0,0.0,0.8126,0.0
18.0,0.0,0.0,59.0,360.0,0.004541343964077376,0.0,4.0,0.0,0.0
90.0,0.0,0.0,41.0,365.0,0.002205666339225692,0.0,0.0,0.0,1.0
3.0,2.0,0.58,67.0,327.0,0.0043374578960490365,0.0,1.0,0.4494125,1.0
25.0,4.0,0.85,67.0,358.0,0.005467242540806135,0.0,0.0,0.01572499999999999,1.0
5.0,7.0,2.26,71.0,308.0,0.008060766774940994,0.0,0.0,0.33962857142857145,1.0
1.0,0.0,0.0,2.0,79.0,0.002317042295688773,0.0,0.0,0.0,0.0
1.0,15.0,2.87,1.0,82.0,0.007985324852504503,0.0,0.0,0.5553037037037037,0.0
7.0,24.0,2.6,14.0,57.0,0.004500691946790837,0.0,0.0,0.5720541666666666,1.0
30.0,0.0,0.0,1.0,363.0,0.0014261388431677608,0.0,0.0,0.0,1.0
5.0,6.0,3.27,1.0,30.0,0.006295651991648906,0.0,0.0,0.5591,0.0
18.0,0.0,0.54,48.0,331.0,0.005332534294300341,0.0,0.0,0.4759,0.0
3.0,0.0,0.0,10.0,0.0,0.008656408319862063,0.0,0.0,0.0,1.0
3.0,1.0,0.75,10.0,0.0,0.008620556826563031,0.0,0.0,0.9758,1.0
180.0,0.0,0.0,1.0,180.0,0.0055560350070872466,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,2.0,0.003058269445287021,0.0,0.0,0.0,0.0
1.0,1.0,0.12,7.0,364.0,0.012352142526704787,0.0,0.0,0.0,0.0
5.0,0.0,0.0,1.0,34.0,0.002749726713692941,0.0,0.0,0.0,0.0
2.0,20.0,3.68,14.0,222.0,0.004146891124681546,0.0,0.0,0.7011957446808511,1.0
2.0,0.0,0.0,2.0,323.0,0.003573524870485176,0.0,0.0,0.0,0.0
2.0,14.0,2.69,14.0,233.0,0.005360894141842233,0.0,0.0,0.6854657894736843,1.0
2.0,15.0,2.98,14.0,256.0,0.005768329567564482,0.0,0.0,0.7282878048780487,1.0
2.0,12.0,2.21,14.0,327.0,0.004753384688827063,0.0,0.0,0.7442696969696971,1.0
2.0,18.0,3.31,14.0,244.0,0.0048715198860264965,0.0,0.0,0.6786175,1.0
2.0,20.0,3.8,14.0,213.0,0.003579355528585917,0.0,0.0,0.6541196078431372,1.0
2.0,17.0,3.27,14.0,315.0,0.002974011768642355,0.0,0.0,0.6433953488372092,1.0
2.0,24.0,4.56,14.0,313.0,0.005178778427393751,0.0,0.0,0.6897537037037037,1.0
2.0,20.0,3.8,14.0,230.0,0.003399239032491861,0.0,0.0,0.6963425531914896,1.0
2.0,18.0,3.46,14.0,181.0,0.003988867759160694,0.0,0.0,0.6971270833333335,1.0
2.0,20.0,3.87,14.0,165.0,0.0041121996546851355,0.0,0.0,0.6832977777777777,1.0
2.0,25.0,4.75,14.0,182.0,0.004400775613455154,0.0,0.0,0.6747673076923076,1.0
2.0,15.0,2.83,14.0,212.0,0.0044717005713740465,0.0,0.0,0.7046359999999999,1.0
2.0,18.0,3.46,14.0,205.0,0.00477446813791766,0.0,0.0,0.7155883720930233,1.0
1.0,0.0,0.0,1.0,68.0,0.0033199043660917674,0.0,0.0,0.0,0.0
12.0,0.0,0.0,1.0,0.0,0.006540248389780969,0.0,0.0,0.0,1.0
18.0,0.0,0.0,59.0,331.0,0.0065655039410467755,0.0,0.0,0.0,0.0
1.0,4.0,1.4,172.0,174.0,0.008955605283843416,0.0,0.0,0.66855,1.0
1.0,8.0,1.55,1.0,107.0,0.0021746218061996906,0.0,0.0,0.7593227272727273,1.0
7.0,0.0,0.0,1.0,78.0,0.0016381092759687587,0.0,0.0,0.0,1.0
2.0,14.0,3.47,1.0,126.0,0.003153299858878039,0.0,0.0,0.6105214285714285,1.0
4.0,0.0,0.0,6.0,84.0,0.0026208128510082506,0.0,0.0,0.0,0.0
1.0,4.0,0.75,1.0,351.0,0.004092578649212903,0.0,0.0,0.4008375,0.0
3.0,0.0,0.0,11.0,0.0,0.0012872346328448975,0.0,0.0,0.0,1.0
5.0,0.0,0.0,11.0,0.0,0.0026864014964250826,0.0,0.0,0.0,1.0
30.0,6.0,1.19,1.0,146.0,0.007251151701621181,0.0,0.0,0.9371333333333332,0.0
3.0,0.0,0.0,78.0,364.0,0.004461576515092422,0.0,0.0,0.0,1.0
3.0,0.0,0.0,78.0,364.0,0.00889436816193633,0.0,0.0,0.0,1.0
7.0,14.0,2.9,10.0,161.0,0.0023854108660817056,0.0,0.0,0.7930896551724139,1.0
1.0,0.0,0.0,1.0,180.0,0.0077851800878339684,0.0,0.0,0.0,0.0
1.0,1.0,0.54,1.0,29.0,0.008171338017729884,0.0,0.0,0.9908,1.0
3.0,0.0,0.0,6.0,301.0,0.008748650467357979,0.0,2.0,0.0,1.0
18.0,0.0,0.0,48.0,359.0,0.0018644339623604274,0.0,0.0,0.0,0.0
2.0,0.0,0.0,1.0,365.0,0.012467375545802493,0.0,0.0,0.0,0.0
2.0,0.0,0.0,4.0,169.0,0.002493203762230044,0.0,0.0,0.0,1.0
2.0,3.0,1.38,3.0,51.0,0.0017236023323183279,0.0,0.0,0.3621666666666665,1.0
1.0,4.0,1.5,172.0,349.0,0.0012329497151111384,0.0,0.0,0.418,1.0
1.0,3.0,1.01,172.0,345.0,0.002277025471972313,0.0,0.0,0.1468,1.0
1.0,3.0,0.87,27.0,365.0,0.0026509124844067704,0.0,3.0,0.44788,1.0
2.0,1.0,0.19,25.0,331.0,0.007075476026375737,0.0,0.0,0.8390666666666666,1.0
2.0,4.0,0.74,25.0,333.0,0.006435800027965,0.0,0.0,0.5675111111111111,1.0
8.0,0.0,0.0,203.0,320.0,0.006450412854999401,0.0,0.0,0.0,1.0
90.0,0.0,0.0,41.0,365.0,0.0010720839519327411,0.0,0.0,0.0,1.0
3.0,1.0,0.24,203.0,260.0,0.009323234739074593,0.0,2.0,0.4404,1.0
4.0,1.0,0.59,2.0,206.0,0.003469588592322659,0.0,0.0,0.8653,1.0
90.0,1.0,0.25,112.0,289.0,0.0012513240987077965,0.0,0.0,0.807,0.0
10.0,0.0,0.0,203.0,242.0,0.0042073747158936975,0.0,2.0,0.0,1.0
2.0,0.0,0.0,76.0,364.0,0.0017973541665289878,0.0,0.0,0.0,1.0
30.0,0.0,0.0,203.0,265.0,0.003505000142657438,0.0,3.0,0.0,1.0
7.0,0.0,0.0,172.0,181.0,0.009248132892640005,0.0,0.0,0.0,1.0
1.0,7.0,1.53,6.0,177.0,0.002971010770760128,0.0,0.0,0.6166285714285714,0.0
2.0,4.0,1.54,5.0,2.0,0.0038307551474856976,0.0,0.0,0.7991,1.0
1.0,0.0,0.0,4.0,299.0,0.0026835949768908127,0.0,0.0,0.0,0.0
3.0,1.0,0.6,7.0,0.0,0.005012774481265243,0.0,3.0,0.9591,1.0
7.0,1.0,0.24,1.0,256.0,0.006713913687261114,0.0,0.0,0.9839,0.0
14.0,0.0,0.0,203.0,262.0,0.005177823963786709,0.0,3.0,0.0,1.0
30.0,0.0,0.0,30.0,0.0,0.003411777542573893,0.0,0.0,0.0,1.0
15.0,0.0,0.0,67.0,365.0,0.007902520230919604,0.0,0.0,0.0,1.0
1.0,6.0,2.9,1.0,6.0,0.002819848577483345,0.0,0.0,0.5933499999999999,1.0
7.0,0.0,0.0,113.0,85.0,0.005512444194723621,0.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,8.0,0.008411452787712742,0.0,0.0,0.0,0.0
15.0,0.0,0.0,67.0,365.0,0.0017678195609290926,0.0,0.0,0.0,1.0
2.0,0.0,0.0,76.0,364.0,0.0018782443930366415,0.0,0.0,0.0,1.0
1.0,3.0,1.05,1.0,90.0,0.009047289373068946,0.0,0.0,0.5495,0.0
2.0,0.0,0.0,76.0,364.0,0.0075417876528033065,0.0,0.0,0.0,1.0
7.0,2.0,0.72,172.0,186.0,0.010611005701621306,0.0,0.0,-0.03025,1.0
7.0,0.0,0.0,172.0,175.0,0.010189500576567144,0.0,0.0,0.0,1.0
7.0,2.0,0.66,172.0,191.0,0.008019212056052232,0.0,0.0,-0.34895,1.0
18.0,0.0,0.0,112.0,341.0,0.006831061557327043,0.0,0.0,0.0,0.0
1.0,4.0,2.61,2.0,101.0,0.000893577081176073,0.0,2.0,0.5821000000000001,1.0
1.0,15.0,3.78,4.0,38.0,0.006317982351995671,0.0,0.0,0.4934200000000001,0.0
1.0,12.0,3.1,4.0,49.0,0.005609375009748953,0.0,0.0,0.6178083333333333,0.0
1.0,1.0,0.42,172.0,352.0,0.003170243681482871,0.0,0.0,0.8316,1.0
2.0,1.0,0.19,25.0,303.0,0.005374860184221795,0.0,0.0,0.6369,1.0
1.0,12.0,2.25,24.0,292.0,0.005981889417231089,0.0,0.0,0.6632066666666666,1.0
3.0,0.0,0.0,5.0,327.0,0.00874021058097534,0.0,0.0,0.0,1.0
3.0,2.0,0.4,15.0,64.0,0.003271421862129593,0.0,0.0,0.5700095238095239,1.0
13.0,1.0,0.26,1.0,334.0,0.006084777892404684,0.0,0.0,0.4696,1.0
18.0,0.0,0.0,67.0,365.0,0.0018217689205844274,0.0,0.0,0.0,1.0
90.0,0.0,0.0,1.0,90.0,0.006479634634765655,0.0,0.0,0.0,0.0
5.0,9.0,2.06,1.0,87.0,0.00030137020422676004,0.0,0.0,0.7533615384615384,0.0
5.0,0.0,0.0,2.0,336.0,0.003962830554040656,0.0,0.0,0.0,0.0
18.0,0.0,0.0,48.0,359.0,0.0025818481752395714,0.0,0.0,0.0,0.0
10.0,0.0,0.0,128.0,365.0,0.004510090575583602,0.0,2.0,0.0,1.0
1.0,2.0,0.43,1.0,179.0,0.008048699335903858,0.0,0.0,-0.4038,0.0
1.0,1.0,0.19,25.0,266.0,0.0058989067631144395,0.0,1.0,0.6369,1.0
1.0,6.0,1.13,25.0,277.0,0.0068965716845340395,0.0,0.0,0.620411111111111,1.0
3.0,0.0,0.0,45.0,361.0,0.00846298682498896,0.0,1.0,0.0,1.0
2.0,1.0,1.0,4.0,52.0,0.004802272899362703,0.0,0.0,0.6486,0.0
1.0,1.0,0.16,1.0,0.0,0.0020016096023008027,0.0,0.0,0.6249,1.0
7.0,4.0,1.33,172.0,180.0,0.008240534084634541,0.0,0.0,0.3415,1.0
7.0,1.0,0.39,172.0,183.0,0.009234710715551585,0.0,0.0,-0.5875,1.0
1.0,5.0,5.0,3.0,6.0,0.0058782963518349465,0.0,0.0,0.8300000000000001,0.0
3.0,0.0,0.0,6.0,181.0,0.0035009205932124373,0.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,364.0,0.011288942776006979,0.0,0.0,0.0,0.0
5.0,1.0,1.0,2.0,329.0,0.0018952535450431113,0.0,0.0,0.836,0.0
3.0,0.0,0.0,1.0,94.0,0.0056614204048064855,0.0,0.0,0.0,0.0
2.0,2.0,2.0,4.0,60.0,0.004569794853162439,0.0,0.0,0.6249,0.0
1.0,8.0,1.68,1.0,165.0,0.0047160179176815396,0.0,0.0,0.44437,0.0
2.0,0.0,0.0,4.0,62.0,0.0034349999999974123,0.0,0.0,0.0,0.0
1.0,8.0,4.71,1.0,33.0,0.0025712821704371412,0.0,0.0,0.600525,0.0
1.0,10.0,1.99,22.0,131.0,0.004306026126256025,0.0,0.0,0.4542826086956524,0.0
7.0,3.0,0.69,113.0,115.0,0.002422772378914835,0.0,0.0,0.5224666666666667,1.0
7.0,2.0,0.53,113.0,180.0,0.002936287792428918,0.0,0.0,0.0,1.0
6.0,0.0,0.0,1.0,89.0,0.007033268514705331,0.0,0.0,0.0,0.0
14.0,0.0,0.0,9.0,75.0,0.002706917065595973,0.0,0.0,0.0,1.0
2.0,3.0,2.65,16.0,141.0,0.002460095933082861,0.0,2.0,0.6589,1.0
7.0,0.0,0.0,9.0,75.0,0.0033880289254952733,0.0,0.0,0.0,1.0
30.0,0.0,0.0,1.0,296.0,0.015844729249817446,0.0,0.0,0.0,0.0
2.0,7.0,2.16,5.0,47.0,0.0010883588562627126,0.0,0.0,0.6061142857142857,0.0
3.0,1.0,0.77,1.0,1.0,0.004972530643442815,0.0,0.0,0.9381,1.0
1.0,5.0,1.26,22.0,147.0,0.004336738521055629,0.0,0.0,0.3934428571428571,1.0
2.0,14.0,1.58,3.0,0.0,0.00846667024278374,0.0,0.0,0.6542928571428571,0.0
2.0,3.0,1.96,2.0,12.0,0.00997230891018002,0.0,0.0,0.8686333333333333,0.0
2.0,6.0,1.46,2.0,15.0,0.009850477399599444,0.0,0.0,0.7010411764705883,0.0
90.0,1.0,0.23,59.0,352.0,0.002037894010983889,0.0,0.0,0.5927,0.0
2.0,22.0,4.43,3.0,22.0,0.0024782417154163385,0.0,0.0,0.629496551724138,1.0
179.0,0.0,0.0,2.0,309.0,0.015253914415651675,0.0,0.0,0.0,0.0
1.0,4.0,0.79,2.0,120.0,0.004302338898785718,0.0,0.0,0.41915,1.0
3.0,0.0,0.36,8.0,65.0,0.001279406893841114,0.0,0.0,0.8999,1.0
3.0,2.0,0.67,9.0,62.0,0.0008643621926009524,0.0,0.0,0.922775,1.0
1.0,13.0,2.79,22.0,158.0,0.0046223025647358605,0.0,0.0,0.26450799999999997,0.0
7.0,1.0,1.0,274.0,3.0,0.003244907702836336,0.0,0.0,0.76745,1.0
5.0,0.0,0.0,45.0,254.0,0.009432960616898113,0.0,0.0,0.0,1.0
89.0,0.0,0.0,45.0,262.0,0.002886767396241047,0.0,0.0,0.0,1.0
89.0,0.0,0.0,45.0,210.0,0.001387380985886213,0.0,0.0,0.0,1.0
89.0,0.0,0.0,45.0,363.0,0.002625906700551636,0.0,0.0,0.0,1.0
89.0,0.0,0.0,45.0,363.0,0.0016193659252875536,0.0,0.0,0.0,1.0
5.0,0.0,0.0,129.0,77.0,0.003597521646910603,0.0,1.0,0.0,1.0
30.0,0.0,0.0,86.0,244.0,0.006189875685342497,0.0,0.0,0.0,1.0
7.0,9.0,1.74,12.0,94.0,0.0016296017918496074,0.0,0.0,0.6556150000000001,1.0
7.0,0.0,0.0,172.0,203.0,0.008747374577545233,0.0,0.0,0.0,1.0
180.0,0.0,0.0,5.0,363.0,0.005556763896365768,0.0,0.0,0.0,0.0
7.0,0.0,0.0,172.0,183.0,0.007879959517652137,0.0,0.0,0.0,1.0
7.0,1.0,0.1,9.0,348.0,0.0016622881819977455,0.0,0.0,0.0,0.0
7.0,1.0,0.36,172.0,180.0,0.008015335426544168,0.0,0.0,-0.0155,1.0
7.0,1.0,0.39,172.0,185.0,0.009475739654499821,0.0,0.0,0.8883,1.0
1.0,5.0,1.4,23.0,135.0,0.004462474761836848,0.0,0.0,0.6345400000000001,1.0
7.0,10.0,2.29,15.0,236.0,0.00168120016655851,0.0,2.0,0.6186222222222221,1.0
